chiave,timestamp,nome_via,direzione,conteggio_veicoli,score_ensemble,score_b1_norm,score_b2_norm,score_b3_norm,tipo_giorno,ora,temperature_2m,precipitation,accuratezza
104,2025-11-22 17:00:00,VIA CRISTOFORO COLOMBO,N,1423.0,0.9989866747732685,0.2786581040685008,0.9989866747732685,0.017790191011805238,weekend,17,5.2,0.0,100.0
104,2025-11-22 18:00:00,VIA CRISTOFORO COLOMBO,N,1366.0,0.9980176825252065,0.41083371333029334,0.9980176825252065,0.5930517555859554,weekend,18,3.5,0.0,100.0
104,2025-11-22 19:00:00,VIA CRISTOFORO COLOMBO,N,1426.0,0.9971310229518164,0.8327981709479657,0.9971310229518164,0.7812990829406699,weekend,19,3.3,0.0,100.0
104,2025-11-23 12:00:00,VIA CRISTOFORO COLOMBO,N,1480.0,0.9986478441505802,0.23606677813244162,0.9986478441505802,0.6128559304858895,weekend,12,7.8,0.0,100.0
104,2025-11-23 13:00:00,VIA CRISTOFORO COLOMBO,N,1200.0,0.9974635202918377,0.3887178902568779,0.9974635202918377,0.8325290064346151,weekend,13,8.8,0.0,100.0
104,2025-11-23 15:00:00,VIA CRISTOFORO COLOMBO,N,1378.0,0.9966306936211177,0.2554022901150124,0.9966306936211177,0.7743926381922278,weekend,15,9.3,0.0,100.0
104,2025-11-23 16:00:00,VIA CRISTOFORO COLOMBO,N,1654.0,0.9971658560064853,0.9411828038709024,0.9971658560064853,0.9882580939352485,weekend,16,9.1,0.0,100.0
104,2025-11-23 17:00:00,VIA CRISTOFORO COLOMBO,N,1468.0,0.9988030095759234,0.27719511577240713,0.9988030095759234,0.38838539291685664,weekend,17,7.9,0.0,100.0
104,2025-11-23 18:00:00,VIA CRISTOFORO COLOMBO,N,1311.0,0.9969758575264731,0.2799342605259158,0.9969758575264731,0.7309779855094493,weekend,18,6.8,0.0,91.0
103,2025-11-24 07:00:00,VIA CRISTOFORO COLOMBO,S,0.0,0.9973210214318285,0.027779361098444547,0.753869635709581,0.9973210214318285,feriale,7,3.2,0.1,100.0
273,2025-11-24 07:00:00,VIA S.MAMOLO,N,317.0,0.9968048588944621,0.897821984090794,0.5842611592440594,0.9968048588944621,feriale,7,3.2,0.1,100.0
208,2025-11-24 09:00:00,VIA FILIPPO BEROALDO,E,69.0,0.9986985104119167,0.9587576632720272,0.6453393372853017,0.9986985104119167,feriale,9,2.6,0.1,100.0
104,2025-11-24 09:00:00,VIA CRISTOFORO COLOMBO,N,1649.0,0.9977168515985205,0.7785346050564929,0.9977168515985205,0.19775991792065664,feriale,9,2.6,0.1,100.0
104,2025-11-24 11:00:00,VIA CRISTOFORO COLOMBO,N,1481.0,0.9985433449865735,0.49922100623195015,0.9985433449865735,0.6864740082079344,feriale,11,3.3,0.1,100.0
104,2025-11-24 12:00:00,VIA CRISTOFORO COLOMBO,N,1507.0,0.9970296904291432,0.08554998226680853,0.9970296904291432,0.190755307290875,feriale,12,3.9,0.1,100.0
104,2025-11-24 15:00:00,VIA CRISTOFORO COLOMBO,N,1447.0,0.9979036834371992,0.1288348026549121,0.9979036834371992,0.047382454273699144,feriale,15,3.2,0.3,100.0
104,2025-11-24 16:00:00,VIA CRISTOFORO COLOMBO,N,1495.0,0.9974191873131681,0.43712000303997567,0.9974191873131681,0.6319856107817804,feriale,16,3.0,0.1,100.0
104,2025-11-24 17:00:00,VIA CRISTOFORO COLOMBO,N,1664.0,0.997625018999848,0.07885886912904697,0.997625018999848,0.8725426863251761,feriale,17,3.2,0.1,100.0
104,2025-11-24 18:00:00,VIA CRISTOFORO COLOMBO,N,1595.0,0.9988631757612606,0.08952728378172975,0.9988631757612606,0.5170586968637584,feriale,18,3.0,0.1,100.0
104,2025-11-24 19:00:00,VIA CRISTOFORO COLOMBO,N,1380.0,0.9967351927851243,0.3797056290216345,0.9967351927851243,0.24380921619293713,feriale,19,2.6,0.1,100.0
104,2025-11-25 07:00:00,VIA CRISTOFORO COLOMBO,N,1794.0,0.9969948573744744,0.826360389116887,0.9969948573744744,0.916426001925318,feriale,7,3.2,0.0,100.0
104,2025-11-25 08:00:00,VIA CRISTOFORO COLOMBO,N,2087.0,0.9992210062319501,0.9366766732532806,0.9992210062319501,0.9114892080863353,feriale,8,3.9,0.0,100.0
104,2025-11-25 09:00:00,VIA CRISTOFORO COLOMBO,N,1898.0,0.9992146729492831,0.8652625778993768,0.9992146729492831,0.9655057759537924,feriale,9,4.1,0.1,100.0
208,2025-11-25 09:00:00,VIA FILIPPO BEROALDO,E,93.0,0.9960923645944165,0.8511361909104728,0.46244363378426306,0.9960923645944165,feriale,9,4.1,0.1,100.0
104,2025-11-25 10:00:00,VIA CRISTOFORO COLOMBO,N,1827.0,0.9973020215838273,0.9746573694077114,0.9973020215838273,0.9846766225870193,feriale,10,4.6,0.0,100.0
104,2025-11-25 11:00:00,VIA CRISTOFORO COLOMBO,N,1538.0,0.9969536910371384,0.5893151188123829,0.9969536910371384,0.2526979784161727,feriale,11,5.7,0.0,100.0
104,2025-11-25 12:00:00,VIA CRISTOFORO COLOMBO,N,1508.0,0.9970233571464762,0.330359857121143,0.9970233571464762,0.07068893448852409,feriale,12,7.4,0.0,100.0
104,2025-11-25 13:00:00,VIA CRISTOFORO COLOMBO,N,1527.0,0.9976281856411815,0.3888793889648883,0.9976281856411815,0.038417692658458735,feriale,13,7.2,0.0,100.0
104,2025-11-25 14:00:00,VIA CRISTOFORO COLOMBO,N,1518.0,0.9966275269797842,0.44944140446876424,0.9966275269797842,0.599182373207681,feriale,14,6.7,0.0,100.0
104,2025-11-25 17:00:00,VIA CRISTOFORO COLOMBO,N,1623.0,0.9972355221158231,0.8093966914931348,0.9972355221158231,0.5661068044788975,feriale,17,7.2,0.0,100.0
104,2025-11-25 18:00:00,VIA CRISTOFORO COLOMBO,N,1735.0,0.9981190150478796,0.43308570198105084,0.9981190150478796,0.5111560774180474,feriale,18,4.9,0.0,100.0
104,2025-11-26 07:00:00,VIA CRISTOFORO COLOMBO,N,1743.0,0.996833358666464,0.6391833865329077,0.996833358666464,0.5940682474540203,feriale,7,2.2,0.0,100.0
104,2025-11-26 08:00:00,VIA CRISTOFORO COLOMBO,N,2051.0,0.9997656685413183,0.6179478897502153,0.9997656685413183,0.845756067284795,feriale,8,2.2,0.0,100.0
104,2025-11-26 09:00:00,VIA CRISTOFORO COLOMBO,N,1818.0,0.9996136697573086,0.3893448852409181,0.9996136697573086,0.7615962405634088,feriale,9,3.0,0.0,100.0
104,2025-11-26 10:00:00,VIA CRISTOFORO COLOMBO,N,1573.0,0.99859401124791,0.5753312306834879,0.99859401124791,0.45022673151948117,feriale,10,5.3,0.0,100.0
104,2025-11-26 11:00:00,VIA CRISTOFORO COLOMBO,N,1537.0,0.9972671885291584,0.6419826974717535,0.9972671885291584,0.17505509955920354,feriale,11,7.9,0.0,100.0
104,2025-11-26 12:00:00,VIA CRISTOFORO COLOMBO,N,1515.0,0.9972260221918224,0.29419047980949486,0.9972260221918224,0.38111795105639157,feriale,12,9.2,0.0,91.0
104,2025-11-26 13:00:00,VIA CRISTOFORO COLOMBO,N,1485.0,0.9973970208238334,0.4532097076556721,0.9973970208238334,0.6778259107260475,feriale,13,8.9,0.1,100.0
104,2025-11-26 15:00:00,VIA CRISTOFORO COLOMBO,N,1510.0,0.9964786948371079,0.9263027562446167,0.9964786948371079,0.6324637736231443,feriale,15,7.8,0.3,100.0
104,2025-11-26 17:00:00,VIA CRISTOFORO COLOMBO,N,1677.0,0.9998448345746568,0.531577747378021,0.9998448345746568,0.8505756953944369,feriale,17,6.4,2.4,100.0
104,2025-11-26 18:00:00,VIA CRISTOFORO COLOMBO,N,1739.0,0.999303338906622,0.7791710999645336,0.999303338906622,0.1998404012767898,feriale,18,6.1,0.1,100.0
104,2025-11-26 19:00:00,VIA CRISTOFORO COLOMBO,N,1536.0,0.9988251760652581,0.7481886811572174,0.9988251760652581,0.3784674722602219,feriale,19,6.1,0.5,100.0
104,2025-11-27 08:00:00,VIA CRISTOFORO COLOMBO,N,1904.0,0.9995408370066373,0.9155266757865937,0.9995408370066373,0.1056644880174292,feriale,8,3.8,0.0,100.0
104,2025-11-27 09:00:00,VIA CRISTOFORO COLOMBO,N,1708.0,0.9994458377666312,0.44017897856817145,0.9994458377666312,0.49333738663424026,feriale,9,3.6,0.0,100.0
104,2025-11-27 10:00:00,VIA CRISTOFORO COLOMBO,N,1495.0,0.9980905152758778,0.6972817550792927,0.9980905152758778,0.6162189035821046,feriale,10,5.1,0.0,100.0
104,2025-11-27 13:00:00,VIA CRISTOFORO COLOMBO,N,1597.0,0.9987396767492527,0.8407084409991387,0.9987396767492527,0.8233014135886912,feriale,13,9.5,0.1,100.0
104,2025-11-27 14:00:00,VIA CRISTOFORO COLOMBO,N,1585.0,0.998464178953235,0.9165178345239905,0.998464178953235,0.46113264427217915,feriale,14,9.9,0.0,100.0
104,2025-11-27 15:00:00,VIA CRISTOFORO COLOMBO,N,1494.0,0.9982583472665552,0.6534966053604905,0.9982583472665552,0.2561306176217257,feriale,15,9.7,0.0,100.0
104,2025-11-27 17:00:00,VIA CRISTOFORO COLOMBO,N,1735.0,0.9981728479505497,0.2710771647160156,0.9981728479505497,0.633394766175204,feriale,17,8.5,0.0,100.0
104,2025-11-27 18:00:00,VIA CRISTOFORO COLOMBO,N,1879.0,0.9985401783452399,0.9164006687946497,0.9985401783452399,0.9203621371029032,feriale,18,5.9,0.0,100.0
104,2025-11-27 19:00:00,VIA CRISTOFORO COLOMBO,N,1863.0,0.9974571870091706,0.9872764351218524,0.9974571870091706,0.9907122409687389,feriale,19,4.7,0.0,100.0
230,2025-11-27 23:00:00,VIA GIUSEPPE DOZZA,SE,406.0,0.997454020367837,0.9892840857273142,0.7358514465217612,0.997454020367837,feriale,23,3.0,0.0,100.0
104,2025-11-28 08:00:00,VIA CRISTOFORO COLOMBO,N,1978.0,0.9993888382226276,0.7649813801489588,0.9993888382226276,0.5378888635557583,feriale,8,1.5,0.0,100.0
104,2025-11-28 09:00:00,VIA CRISTOFORO COLOMBO,N,1718.0,0.9992336727972843,0.8391156204083701,0.9992336727972843,0.6765117545726301,feriale,9,1.6,0.0,100.0
104,2025-11-28 10:00:00,VIA CRISTOFORO COLOMBO,N,1388.0,0.9969156913411359,0.9229081167350661,0.9969156913411359,0.9608349799868268,feriale,10,3.6,0.0,100.0
104,2025-11-28 12:00:00,VIA CRISTOFORO COLOMBO,N,1660.0,0.9966496934691189,0.9296150630794954,0.9966496934691189,0.893692683791863,feriale,12,6.9,0.0,100.0
104,2025-11-28 13:00:00,VIA CRISTOFORO COLOMBO,N,1723.0,0.9973336879971627,0.9333833662664032,0.9973336879971627,0.9472500886659574,feriale,13,7.8,0.0,100.0
104,2025-11-28 14:00:00,VIA CRISTOFORO COLOMBO,N,1588.0,0.9968365253077975,0.63604207833004,0.9968365253077975,0.3329691695799767,feriale,14,8.4,0.0,100.0
104,2025-11-28 16:00:00,VIA CRISTOFORO COLOMBO,N,1518.0,0.9966591933931195,0.6481734812788165,0.9966591933931195,0.7786486041445002,feriale,16,8.4,0.0,100.0
104,2025-11-28 17:00:00,VIA CRISTOFORO COLOMBO,N,1691.0,0.9980968485585449,0.15694191113137762,0.9980968485585449,0.6656375082332675,feriale,17,7.0,0.0,100.0
104,2025-11-28 18:00:00,VIA CRISTOFORO COLOMBO,N,1735.0,0.9983976794852308,0.43988131428281907,0.9983976794852308,0.7491006738612758,feriale,18,4.8,0.0,100.0
104,2025-11-28 19:00:00,VIA CRISTOFORO COLOMBO,N,1550.0,0.9974128540305011,0.7147267821857425,0.9974128540305011,0.6929086233976794,feriale,19,4.6,0.0,100.0
104,2025-11-29 08:00:00,VIA CRISTOFORO COLOMBO,N,1121.0,0.9986953437705832,0.11479391498201348,0.9986953437705832,0.40942772457820337,weekend,8,-1.8,0.0,100.0
104,2025-11-29 09:00:00,VIA CRISTOFORO COLOMBO,N,1508.0,0.9995535035719714,0.1788614024421138,0.9995535035719714,0.9537575366063739,weekend,9,-1.5,0.0,100.0
104,2025-11-29 10:00:00,VIA CRISTOFORO COLOMBO,N,1615.0,0.9993951715052947,0.2856120484369458,0.9993951715052947,0.820771267163196,weekend,10,1.8,0.0,100.0
104,2025-11-29 11:00:00,VIA CRISTOFORO COLOMBO,N,1671.0,0.9997245022039823,0.25218814916147336,0.9997245022039823,0.8919858641130871,weekend,11,4.9,0.0,100.0
104,2025-11-29 12:00:00,VIA CRISTOFORO COLOMBO,N,1742.0,0.999911334042661,0.5682347874550336,0.999911334042661,0.918718650250798,weekend,12,6.9,0.0,100.0
104,2025-11-29 13:00:00,VIA CRISTOFORO COLOMBO,N,1569.0,0.9997973349546537,0.6833295333637331,0.9997973349546537,0.6192620459036328,weekend,13,8.4,0.0,100.0
104,2025-11-29 14:00:00,VIA CRISTOFORO COLOMBO,N,1382.0,0.999297005623955,0.3366361402442114,0.999297005623955,0.44187313168161324,weekend,14,8.6,0.0,100.0
104,2025-11-29 15:00:00,VIA CRISTOFORO COLOMBO,N,1561.0,0.998546511627907,0.8765516542534326,0.998546511627907,0.9430511222576886,weekend,15,8.4,0.0,100.0
104,2025-11-29 16:00:00,VIA CRISTOFORO COLOMBO,N,1525.0,0.9990246744692709,0.8119996706693013,0.9990246744692709,0.3327158382732938,weekend,16,8.1,0.0,100.0
104,2025-11-29 17:00:00,VIA CRISTOFORO COLOMBO,N,1456.0,0.9995060039519684,0.4466230936819172,0.9995060039519684,0.6413113695090439,weekend,17,6.4,0.0,100.0
104,2025-11-29 18:00:00,VIA CRISTOFORO COLOMBO,N,1377.0,0.9994996706693013,0.6287619699042407,0.9994996706693013,0.7436888838222627,weekend,18,4.3,0.0,100.0
104,2025-11-29 19:00:00,VIA CRISTOFORO COLOMBO,N,1317.0,0.9989328418705984,0.08227250848659877,0.9989328418705984,0.4702367381060952,weekend,19,3.3,0.0,100.0
104,2025-11-29 20:00:00,VIA CRISTOFORO COLOMBO,N,1106.0,0.996839691949131,0.4172778284440391,0.996839691949131,0.26443988448092415,weekend,20,3.5,0.0,100.0
104,2025-11-30 11:00:00,VIA CRISTOFORO COLOMBO,N,1354.0,0.9987681765212545,0.07245592035263718,0.9987681765212545,0.2633473932208542,weekend,11,5.8,0.0,100.0
104,2025-11-30 12:00:00,VIA CRISTOFORO COLOMBO,N,1515.0,0.9991703399706136,0.5282116076404723,0.9991703399706136,0.8978789836347976,weekend,12,7.8,0.0,100.0
104,2025-11-30 16:00:00,VIA CRISTOFORO COLOMBO,N,1568.0,0.999208339666616,0.7034408724730202,0.999208339666616,0.919782641738866,weekend,16,9.0,0.0,100.0
104,2025-11-30 17:00:00,VIA CRISTOFORO COLOMBO,N,1438.0,0.9992748391346202,0.3523648477478847,0.9992748391346202,0.5955249024674469,weekend,17,7.8,0.0,100.0
104,2025-11-30 18:00:00,VIA CRISTOFORO COLOMBO,N,1338.0,0.9963108628464306,0.176812585499316,0.9963108628464306,0.5070774433804529,weekend,18,6.2,0.0,100.0
104,2025-12-01 09:00:00,VIA CRISTOFORO COLOMBO,N,1717.0,0.997270355170492,0.4812091503267974,0.997270355170492,0.8534763388559559,feriale,9,3.9,0.3,100.0
104,2025-12-01 10:00:00,VIA CRISTOFORO COLOMBO,N,1560.0,0.9983090135278918,0.15662208035669048,0.9983090135278918,0.053516238536758375,feriale,10,4.4,0.3,100.0
104,2025-12-01 11:00:00,VIA CRISTOFORO COLOMBO,N,1441.0,0.9987270101839185,0.7391954197699752,0.9987270101839185,0.4062009170593302,feriale,11,5.1,0.4,100.0
237,2025-12-01 11:00:00,VIA PIETRO ALBERTONI,S,258.0,0.9983438465825607,0.9983438465825607,0.7542147996149364,0.8628622637685566,feriale,11,5.1,0.4,100.0
104,2025-12-01 12:00:00,VIA CRISTOFORO COLOMBO,N,1535.0,0.9985148452145716,0.06273116481734813,0.9985148452145716,0.6805302224248873,feriale,12,6.3,0.3,100.0
104,2025-12-01 13:00:00,VIA CRISTOFORO COLOMBO,N,1464.0,0.9973051882251609,0.4210714647616152,0.9973051882251609,0.10663348026549122,feriale,13,6.6,0.3,100.0
104,2025-12-01 15:00:00,VIA CRISTOFORO COLOMBO,N,1422.0,0.9989518417185996,0.38618457719004917,0.9989518417185996,0.15091579267365862,feriale,15,5.3,0.8,100.0
104,2025-12-01 16:00:00,VIA CRISTOFORO COLOMBO,N,1520.0,0.999255839286619,0.40602041850331866,0.999255839286619,0.4077747378020976,feriale,16,5.6,0.6,100.0
104,2025-12-01 17:00:00,VIA CRISTOFORO COLOMBO,N,1687.0,0.9989961746972691,0.1596398895475503,0.9989961746972691,0.6550229264832548,feriale,17,5.6,0.1,100.0
104,2025-12-01 18:00:00,VIA CRISTOFORO COLOMBO,N,1899.0,0.9986161777372448,0.9834036327709378,0.9986161777372448,0.9940403810102852,feriale,18,5.0,0.0,100.0
104,2025-12-01 19:00:00,VIA CRISTOFORO COLOMBO,N,1625.0,0.9966243603384506,0.9608824796068298,0.9966243603384506,0.9573611744439378,feriale,19,4.8,0.0,100.0
230,2025-12-01 23:00:00,VIA GIUSEPPE DOZZA,SE,430.0,0.9992273395146172,0.9948257080610022,0.8656869078380707,0.9992273395146172,feriale,23,5.6,0.0,100.0
104,2025-12-02 07:00:00,VIA CRISTOFORO COLOMBO,N,1724.0,0.9967700258397932,0.16071021431828544,0.9967700258397932,0.43022939149820133,feriale,7,6.0,0.0,100.0
104,2025-12-02 08:00:00,VIA CRISTOFORO COLOMBO,N,2049.0,0.9995851699853068,0.8811337842630592,0.9995851699853068,0.8190232811470841,feriale,8,6.2,0.0,100.0
104,2025-12-02 09:00:00,VIA CRISTOFORO COLOMBO,N,1740.0,0.9995693367786391,0.6665653341439935,0.9995693367786391,0.37293851649186804,feriale,9,6.6,0.0,100.0
104,2025-12-02 10:00:00,VIA CRISTOFORO COLOMBO,N,1527.0,0.9990436743172721,0.44349445204438365,0.9990436743172721,0.9420504635962912,feriale,10,7.2,0.0,100.0
104,2025-12-02 11:00:00,VIA CRISTOFORO COLOMBO,N,1497.0,0.9971151897451487,0.476864518417186,0.9971151897451487,0.14991830065359477,feriale,11,7.8,0.0,100.0
104,2025-12-02 12:00:00,VIA CRISTOFORO COLOMBO,N,1530.0,0.9971595227238182,0.19255712620965698,0.9971595227238182,0.2026745452703045,feriale,12,8.3,0.0,100.0
104,2025-12-02 13:00:00,VIA CRISTOFORO COLOMBO,N,1527.0,0.997536353042509,0.12279918427319247,0.997536353042509,0.24414488017429195,feriale,13,8.6,0.0,100.0
104,2025-12-02 14:00:00,VIA CRISTOFORO COLOMBO,N,1495.0,0.9965420276637786,0.26722019557176874,0.9965420276637786,0.4865924405938086,feriale,14,8.5,0.0,100.0
104,2025-12-02 17:00:00,VIA CRISTOFORO COLOMBO,N,1701.0,0.9980651821452095,0.6190055479556164,0.9980651821452095,0.3480455489689416,feriale,17,8.4,0.0,100.0
104,2025-12-02 18:00:00,VIA CRISTOFORO COLOMBO,N,1782.0,0.9995123372346355,0.7906438415159346,0.9995123372346355,0.4516738866089071,feriale,18,7.9,0.0,100.0
104,2025-12-02 19:00:00,VIA CRISTOFORO COLOMBO,N,1451.0,0.997796017631859,0.310343517251862,0.997796017631859,0.8850572528753103,feriale,19,7.9,0.0,100.0
104,2025-12-03 07:00:00,VIA CRISTOFORO COLOMBO,N,1774.0,0.9979670162638699,0.888233394132847,0.9979670162638699,0.7834967320261438,feriale,7,7.8,0.0,100.0
104,2025-12-03 08:00:00,VIA CRISTOFORO COLOMBO,N,2010.0,0.9997118356386482,0.8902093783249734,0.9997118356386482,0.6482843137254902,feriale,8,7.7,0.0,100.0
104,2025-12-03 09:00:00,VIA CRISTOFORO COLOMBO,N,1789.0,0.9996295029639762,0.5405900086132644,0.9996295029639762,0.579732862137103,feriale,9,7.9,0.0,100.0
104,2025-12-03 10:00:00,VIA CRISTOFORO COLOMBO,N,1576.0,0.9988948421745959,0.6254401631453615,0.9988948421745959,0.2195717434260526,feriale,10,8.6,0.0,100.0
104,2025-12-03 11:00:00,VIA CRISTOFORO COLOMBO,N,1496.0,0.997932183209201,0.6403392106196484,0.997932183209201,0.5786118711050312,feriale,11,9.7,0.0,100.0
104,2025-12-03 13:00:00,VIA CRISTOFORO COLOMBO,N,1539.0,0.9962380300957593,0.5429681562547499,0.9962380300957593,0.5289304352231848,feriale,13,11.4,0.0,100.0
104,2025-12-03 14:00:00,VIA CRISTOFORO COLOMBO,N,1501.0,0.9982710138318893,0.2706116684399858,0.9982710138318893,0.50932259208593,feriale,14,10.5,0.1,100.0
104,2025-12-03 16:00:00,VIA CRISTOFORO COLOMBO,N,1502.0,0.9962253635304251,0.3649364138420226,0.9962253635304251,0.24144373511678574,feriale,16,10.5,0.0,100.0
104,2025-12-03 17:00:00,VIA CRISTOFORO COLOMBO,N,1642.0,0.9987618432385874,0.20258271267163197,0.9987618432385874,0.5285631048284947,feriale,17,9.7,0.0,100.0
104,2025-12-03 18:00:00,VIA CRISTOFORO COLOMBO,N,1678.0,0.9992305061559508,0.794339311952171,0.9992305061559508,0.7226623853675838,feriale,18,8.9,0.0,100.0
104,2025-12-03 19:00:00,VIA CRISTOFORO COLOMBO,N,1459.0,0.9976693519785175,0.26063991488068095,0.9976693519785175,0.2527898110148452,feriale,19,7.8,0.0,100.0
104,2025-12-04 07:00:00,VIA CRISTOFORO COLOMBO,N,1734.0,0.9961081978010843,0.6943336119977707,0.9961081978010843,0.8207047676951917,feriale,7,7.9,0.0,100.0
104,2025-12-04 08:00:00,VIA CRISTOFORO COLOMBO,N,2033.0,0.999734002127983,0.23612694431777878,0.999734002127983,0.7850800526929118,feriale,8,8.0,0.0,100.0
104,2025-12-04 09:00:00,VIA CRISTOFORO COLOMBO,N,1712.0,0.9996200030399757,0.6564827481380149,0.9996200030399757,0.45026156457415006,feriale,9,8.1,0.0,100.0
104,2025-12-04 10:00:00,VIA CRISTOFORO COLOMBO,N,1548.0,0.9977295181638547,0.7175070932765871,0.9977295181638547,0.24814118153721437,feriale,10,8.4,0.0,100.0
104,2025-12-04 11:00:00,VIA CRISTOFORO COLOMBO,N,1508.0,0.9964406951411056,0.7210600648528145,0.9964406951411056,0.031720246238030096,feriale,11,8.8,0.0,100.0
104,2025-12-04 13:00:00,VIA CRISTOFORO COLOMBO,N,1510.0,0.9964248619344379,0.7374126006991945,0.9964248619344379,0.45468536251709984,feriale,13,10.1,0.0,100.0
104,2025-12-04 16:00:00,VIA CRISTOFORO COLOMBO,N,1604.0,0.9964090287277702,0.7684456857678472,0.9964090287277702,0.44853257840603944,feriale,16,8.8,0.0,100.0
104,2025-12-04 17:00:00,VIA CRISTOFORO COLOMBO,N,1743.0,0.9982615139078888,0.5456534681055885,0.9982615139078888,0.2735851446521761,feriale,17,8.6,0.0,100.0
104,2025-12-04 18:00:00,VIA CRISTOFORO COLOMBO,N,1740.0,0.9989233419465977,0.3402271115164412,0.9989233419465977,0.17803807569539443,feriale,18,8.5,0.0,100.0
104,2025-12-04 19:00:00,VIA CRISTOFORO COLOMBO,N,1385.0,0.9987523433145868,0.2213577291381669,0.9987523433145868,0.9780551755585956,feriale,19,8.4,0.1,100.0
104,2025-12-05 08:00:00,VIA CRISTOFORO COLOMBO,N,1881.0,0.9997086689973147,0.7508043268987181,0.9997086689973147,0.75166565334144,feriale,8,6.9,0.0,100.0
104,2025-12-05 09:00:00,VIA CRISTOFORO COLOMBO,N,1804.0,0.9995503369306379,0.9514775548462279,0.9995503369306379,0.8001659320058773,feriale,9,7.4,0.0,100.0
104,2025-12-05 10:00:00,VIA CRISTOFORO COLOMBO,N,1535.0,0.9964976946851092,0.4869914374018341,0.9964976946851092,0.4833497998682677,feriale,10,8.0,0.0,100.0
104,2025-12-05 11:00:00,VIA CRISTOFORO COLOMBO,N,1561.0,0.9979606829812028,0.5049462937629833,0.9979606829812028,0.15236294776308457,feriale,11,8.4,0.0,100.0
104,2025-12-05 12:00:00,VIA CRISTOFORO COLOMBO,N,1611.0,0.9976915184678523,0.9218282920403303,0.9976915184678523,0.2875531995744034,feriale,12,8.7,0.0,100.0
104,2025-12-05 13:00:00,VIA CRISTOFORO COLOMBO,N,1543.0,0.9982425140598875,0.32903936768505854,0.9982425140598875,0.7928288240360744,feriale,13,9.1,0.0,100.0
104,2025-12-05 14:00:00,VIA CRISTOFORO COLOMBO,N,1547.0,0.997229188833156,0.6916388002229316,0.997229188833156,0.18733850129198967,feriale,14,10.2,0.0,100.0
104,2025-12-05 15:00:00,VIA CRISTOFORO COLOMBO,N,1540.0,0.9976028525105133,0.8096151897451487,0.9976028525105133,0.2689143486852105,feriale,15,10.7,0.0,100.0
104,2025-12-05 16:00:00,VIA CRISTOFORO COLOMBO,N,1542.0,0.99630136292243,0.2872428687237169,0.99630136292243,0.5322680751887319,feriale,16,10.4,0.0,100.0
104,2025-12-05 17:00:00,VIA CRISTOFORO COLOMBO,N,1797.0,0.9989043420985966,0.93781349749202,0.9989043420985966,0.7901593453919036,feriale,17,8.9,0.0,100.0
104,2025-12-05 18:00:00,VIA CRISTOFORO COLOMBO,N,1584.0,0.9991988397426154,0.8941581800678928,0.9991988397426154,0.971854891827532,feriale,18,7.4,0.0,100.0
104,2025-12-05 19:00:00,VIA CRISTOFORO COLOMBO,N,1485.0,0.9964913614024421,0.7038747023357147,0.9964913614024421,0.3499455337690632,feriale,19,6.8,0.0,100.0
104,2025-12-06 08:00:00,VIA CRISTOFORO COLOMBO,N,1077.0,0.9979575163398693,0.6850236864771748,0.9979575163398693,0.8619407711404975,weekend,8,2.8,0.0,100.0
104,2025-12-06 09:00:00,VIA CRISTOFORO COLOMBO,N,1296.0,0.9994901707453007,0.9637324568070122,0.9994901707453007,0.8166546334295992,weekend,9,3.0,0.0,100.0
104,2025-12-06 10:00:00,VIA CRISTOFORO COLOMBO,N,1610.0,0.9994680042559659,0.08616431068551451,0.9994680042559659,0.9414139686882504,weekend,10,4.8,0.0,100.0
